Asset ID,Parent Name,Parent LEI,Parent Reg Number,Parent Reg Jurisdiction,Subsidiary Name,Subsidiary LEI,Subsidiary Reg Number,Subsidiary Reg Jurisdiction,Subsidiary Industry,Asset Name,Premise Type,Asset Criticality,Address,Country,Country Code,Latitude,Longitude,Probability
311_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,HIGH_ST,,"111 W 19th St, New York, NY 10011, USA",United States,USA,40.7408906,-73.9952084,high
312_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,OFFICE,,"45 Fremont St 8th Floor, San Francisco, CA 94105, USA",United States,USA,37.7912489,-122.3971488,high
313_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,HIGH_ST,,"Oracle Building 500, 500 Oracle Pkwy, Redwood City, CA 94065, USA",United States,USA,37.5306334,-122.2623999,high
314_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,HIGH_ST,,"6 Porter Rd #3r, Cambridge, MA 02140, USA",United States,USA,42.3889656,-71.1201858,high
315_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,INDUSTRIAL,,"67 E Evelyn Ave, Mountain View, CA 94041, USA",United States,USA,37.3903097,-122.0674143,high
316_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,OFFICE,,"101 Townsend St, San Francisco, CA 94107, USA",United States,USA,37.7802849,-122.3904884,high
317_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy AS,OFFICE,,"Østre Aker vei 88, 0596 Oslo, Norway",Norway,NOR,59.9394785,10.8405017,high
318_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,OFFICE,,"1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA",United States,USA,37.4213908,-122.0841182,high
319_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,OFFICE,,"42 N Chestnut St, Ventura, CA 93001, USA",United States,USA,34.2814357,-119.2913059,high
320_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,OFFICE,,"795 Folsom St, San Francisco, CA 94107, USA",United States,USA,37.7820516,-122.40049,high
321_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Algeria,OFFICE,,"Lotissement El Kadous, lot n°10, Moutchatchou Haut site d'Hydra, Hydra 16035, Algeria",Algeria,DZA,36.7572247,3.0260268,high
322_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Côte d'Ivoire,OFFICE,,"Tour SAMA - Plateau Croisement Avenue Lamblin & Avenue Delafosse Prolongée, 8ème étage, Porte Gauche 01 BP 4497 Abidjan 01",Côte d'Ivoire,CIV,5.320743,-4.011833,high
323_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy S.A.E. - Egypt,OFFICE,,"90th South Road, New Cairo 1, Cairo Governorate 11835, Egypt",Egypt,EGY,30.0122123,31.4430295,high
324_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Oil and Gas Equipment Ltd,ENERGY,,"Capital Place, Block C, 2nd Floor 11 Patrice Lumumba Rd, Airport Residential Area Accra",Ghana,GHA,5.6007548,-0.1880566,high
325_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Morocco,OFFICE,,"Business Center Est Anfaplace 1er étage, Boulevard La Corniche Ain Diab Casablanca",Morocco,MAR,33.598129,-7.6646354,high
326_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Condomínio Zenith Towers,OFFICE,,"Torre 2 – Piso 2 Via AL16 Talatona, Luanda sul",Angola,AGO,-8.9211043,13.2022944,high
327_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens,INDUSTRIAL,,"C A Parsons Works, Shields Rd, Newcastle upon Tyne NE6 2UT, UK",United Kingdom,GBR,54.9811782,-1.5657995,high
328_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy South Africa,OFFICE,,"Siemens Park 300 Janadel Avenue, Halfway House Midrand, Johannesburg",South Africa,ZAF,-26.0044463,28.1188297,high
329_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Pty. Ltd.,ENERGY,,"885 Mountain Hwy, Bayswater VIC 3153, Australia",Australia,AUS,-37.8358832,145.2804592,high
330_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Adelaide Service Centre,ENERGY,,"9 MAB Eastern Promenade Tonsley, SA, 5042, Australia",Australia,AUS,-35.0097563,138.5723246,high
331_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Bangladesh Limited,ENERGY,,"Laila Tower (7th Floor) 8 Gulshan Avenue, Gulshan-1 Dhaka 1212, Bangladesh",Bangladesh,BGD,23.7809136,90.4168431,high
332_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Pte Ltd,ENERGY,,"Brunei Darussalam, No. 7, 2nd Floor Suria Kiulap Complex, Kiulap Bandar Seri Begawan BE1518",Brunei,BRN,4.9047354,114.9207698,high
333_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Limited,ENERGY,,"Unit # 1470, 14th F Exchange Square Building No. 19 & 20, Street 106, Phum #2 Sangkat Wat Phnom, Khan Daun Penh Phnom Penh 120211 Kingdom of Cambodia",Cambodia,KHM,11.5740028,104.9214376,high
334_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,"Siemens Energy Co., Ltd.",ENERGY,,"Room 409, 4th floor, No. 38 Yinglun Road, Shanghai, China",China,CHN,31.31179,121.605576,high
335_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Limited,ENERGY,,"Birla Aurora, Level 21, Plot No. 1080 Dr. Annie Besant Road, Worli Mumbai – 400030, India",India,IND,19.0123915,72.8232957,high
336_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,PT Siemens Energy Indonesia,ENERGY,,"Arkadia Office Park, Tower F, Level 18 Jl. TB Simatupang Kav. 88 Jakarta 12520 Indonesia",Indonesia,IDN,-6.299238,106.8315731,high
337_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,"Power Generation Services, Services Center",ENERGY,,"Krakatau Industrial Estate Cilegon Jalan Eropa II Kav. B1-B3 Cilegon, Banten 42443 Indonesia",Indonesia,IDN,-5.9990356,106.0163633,high
338_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Industrial Turbomachinery Le Havre,OFFICE,,"91 Quai Colbert, 76600 Le Havre, France",France,FRA,49.492372,0.129167,medium
339_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy K.K.,ENERGY,,"4th Floor, JR Tokyu Meguro Building, 3-1-1 Kami Osaki, Shinagawa-ku, Tokyo 141-0021 Japan",Japan,JPN,35.6326864,139.7157508,high
340_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Sdn Bhd,ENERGY,,"Level 1, Reception, CP Tower Pusat Perdagangan Seksyen 16 No 11 Jalan 16/11, 46350 Petaling  Jaya, Selangor",Malaysia,MYS,3.1271117,101.644355,high
341_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Limited,ENERGY,,"Unit 6, 15th Floor, Myanmar Centre Office Tower 1, 192 Kabar Aye Pagoda Road, 11201 Bahan Township Yangon, Myanmar",Myanmar,MMR,16.8272548,96.1550184,high
342_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Philippines,OFFICE,,"15th Floor NEX Tower 6786 Ayala Ave, Legazpi Village, Makati, 1229 Metro Manila, Philippines",Philippines,PHL,14.5586392,121.0178417,high
343_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Pte Ltd,OFFICE,,60 MacPherson Road Singapore 348615,Singapore,SGP,1.3274921,103.8707183,high
344_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Limited,ENERGY,,"D-Tower D2-8th floor, 17 Jong-ro 3-gil, Jongno-gu Seoul 03155, Korea",South Korea,KOR,37.5710694,126.978929,high
345_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Limited,OFFICE,,"2922/333 Charn Issara Tower II, 35F New Petchburi Rd., Bangkok Thailand",Thailand,THA,13.7433499,100.5881535,high
346_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Limited Compan,OFFICE,,"Deutches Haus, 3rd Floor Le Duan Street, Ben Nghe Ward  District 1, Ho Chi Minh City Vietnam",Vietnam,VNM,10.7820158,106.7003482,high
347_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Austria,ENERGY,,Siemensstrasse 90 1210 Vienna,Austria,AUT,48.2690697,16.4225736,high
348_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Belgium-Luxembourg,ENERGY,,Guido Gezellestraat 125 1654 Beersel (Huizingen),Belgium,BEL,50.7569606,4.2708958,high
349_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Austria GmbH,OFFICE,,"Siemensstraße 90, 1210 Wien, Austria",Austria,AUT,48.2685132,16.4237471,high
350_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy EOOD,OFFICE,,"NV Tower, 7th floor, 59 G.M.Dimitrov Blvd.",Bulgaria,BGR,42.6612813,23.3537964,high
351_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,"Siemens Energy, s.r.o.",OFFICE,,Olomoucká 3419/7 618 00 Brno,Czechia,CZE,49.1907186,16.6320374,high
352_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Danemark,ENERGY,,Borupvang 9 DK-2750 Ballerup,Denmark,DNK,55.7324638,12.3799167,high
353_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Oy Eesti filial,MANUFACTURING,,Siemens Energy Oy Eesti filial,Estonia,EST,58.595272,25.013607,high
354_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Oy,OFFICE,,"Tarvonsalmenkatu 19, FI-02600 Espoo",Finland,FIN,60.2087275,24.8345012,high
355_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy SAS,ENERGY,,40 Avenue des Fruitiers 93527 Saint-Denis Cedex,France,FRA,48.9205525,2.3545614,high
356_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Global GmbH & Co. KG,OFFICE,,Otto-Hahn-Ring 6 81739 Munich,Germany,DEU,48.0916242,11.6518142,high
357_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Dammam Hub,INDUSTRIAL,,"Street # 152 Building 6685, المدينة الصناعية الثانية بالدمام، الدمام 34331, Saudi Arabia",Saudi Arabia,SAU,26.2635209,49.9463515,high
358_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,Siemens Energy W.L.L,529900J3DYSWD5YITF73,CR No. : 143149 License No. :182011,QA,Utilities,Siemens Energy WLL,OFFICE,,"7GFV+3W8, Airport St, Doha, Qatar",Qatar,QAT,25.2726515,51.5448125,high
